"Date","Open","High","Low","Close","Volume","Adjusted","Year","Month","Month_Number","Daily_Return","Log_Return","Price_Range","SMA_20","SMA_50","SMA_200","RSI_14","Rolling_Volatility_30","SPY_Adjusted","SPY_Return","Raw_Signal","Position","Trade","Gross_Strategy_Return","Net_Strategy_Return","Buy_Hold_Return","Benchmark_Return","Buy_Hold_Cumulative","Benchmark_Cumulative","Gross_Strategy_Cumulative","Net_Strategy_Cumulative"
2020-04-08,65.6849975585938,66.8424987792969,65.307502746582,66.5175018310547,168895200,64.2302169799805,2020,"Apr",4,0.0255944114810573,0.0252723581454925,1.53499603271484,60.2208806991577,68.3440619659424,NA,51.8618039104466,0.953828184517673,251.899688720703,0.0335680996462822,0,0,0,0,0,0.0255944114810573,0.0335680996462822,0.0718686121814724,0.110964195366326,0,0
2020-04-09,67.1750030517578,67.5175018310547,66.1750030517578,66.9974975585938,161834800,64.693733215332,2020,"Apr",4,0.00721648247733664,0.00719056826594427,1.34249877929688,60.4593877792358,68.0757080841065,NA,52.5661298241897,0.934548988884343,255.732955932617,0.0152174352869656,0,0,0,0,0,0.00721648247733664,0.0152174352869656,0.0796037332392874,0.127870221115449,0,0
2020-04-13,67.0774993896484,68.4250030517578,66.4574966430664,68.3125,131022800,65.9635009765625,2020,"Apr",4,0.0196273688056317,0.0194372358484934,1.96750640869141,60.4024164199829,67.8350135040283,NA,54.5288735506932,0.936086964760521,253.398071289062,-0.00913016718959725,0,0,0,0,0,0.0196273688056317,-0.00913016718959725,0.100793513875512,0.117572577428497,0,0
2020-04-14,70,72.0625,69.5124969482422,71.7624969482422,194994800,69.2948608398438,2020,"Apr",4,0.0505030784291591,0.0492691717404702,2.55000305175781,60.9436418533325,67.7301128387451,NA,59.2885118547367,0.907640999163753,260.871520996094,0.029492922613866,0,0,0,0,0,0.0505030784291591,0.029492922613866,0.156386975041076,0.150533058969974,0,0
2020-04-15,70.5999984741211,71.5824966430664,70.1575012207031,71.1074981689453,131154400,68.6623840332031,2020,"Apr",4,-0.00912732631215496,-0.00916923556281207,1.42499542236328,61.3246965408325,67.6166568756103,NA,58.046230411498,0.903064447285031,255.328552246094,-0.0212478875763636,0,0,0,0,0,-0.00912732631215496,-0.0212478875763636,0.14583225377675,0.126086661880091,0,0
2020-04-16,71.8450012207031,72.0500030517578,70.5875015258789,71.6725006103516,157125200,69.2079620361328,2020,"Apr",4,0.00794580628988739,0.00791440460256047,1.46250152587891,61.8077444076538,67.4650305938721,NA,58.8472538072603,0.893095557749823,256.560272216797,0.00482405888361415,0,0,0,0,0,0.00794580628988739,0.00482405888361415,0.154936814905966,0.131518970245053,0,0
2020-04-17,71.1725006103516,71.7375030517578,69.2149963378906,70.6999969482422,215250000,68.268913269043,2020,"Apr",4,-0.0135685077188022,-0.0136614011602977,2.52250671386719,62.2666521072388,67.2821002960205,NA,56.8357905864511,0.888855955524454,263.491424560547,0.0270156882975752,0,0,0,0,0,-0.0135685077188022,0.0270156882975752,0.139266045818185,0.162087734047986,0,0
2020-04-20,69.4875030517578,70.4199981689453,69.2125015258789,69.2324981689453,130015200,66.8518676757812,2020,"Apr",4,-0.0207568207168795,-0.0209752717061821,1.20749664306641,62.8422786712647,67.0527185821533,NA,53.8448327681931,0.890115475242848,258.849151611328,-0.0176183075292153,0,0,0,0,0,-0.0207568207168795,-0.0176183075292153,0.115618504756309,0.1416137149736,0,0
2020-04-21,69.0699996948242,69.3125,66.3574981689453,67.0924987792969,180991600,64.7854537963867,2020,"Apr",4,-0.0309103388018453,-0.031398141755713,2.95500183105469,63.3733669281006,66.8033002471924,NA,49.7346107994811,0.863419286401071,250.989639282227,-0.0303632918252825,0,0,0,0,0,-0.0309103388018453,-0.0303632918252825,0.0811343588006832,0.106950564594112,0,0
2020-04-22,68.4024963378906,69.4749984741211,68.0500030517578,69.0250015258789,116862400,66.6515045166016,2020,"Apr",4,0.028803544790774,0.0283965200539658,1.42499542236328,63.7260570526123,66.583864364624,NA,53.2082249948099,0.841646829846727,256.560272216797,0.0221946728578162,0,0,0,0,0,0.028803544790774,0.0221946728578162,0.112274860729243,0.131518970245053,0,0
2020-04-23,68.9674987792969,70.4375,68.7174987792969,68.7574996948242,124814400,66.3932189941406,2020,"Apr",4,-0.00387516417422507,-0.00388269207711338,1.72000122070312,64.0822484970093,66.3686290740967,NA,52.6657223255506,0.835224403027404,256.541931152344,-7.14883262893373e-05,0,0,0,0,0,-0.00387516417422507,-7.14883262893373e-05,0.107964613037054,0.131438079847705,0,0
2020-04-24,69.3000030517578,70.7525024414062,69.25,70.7425003051758,126161200,68.3099594116211,2020,"Apr",4,0.028869520811299,0.0284606468792138,1.50250244140625,64.3783302307129,66.1550830841065,NA,56.2320954870873,0.782628068207141,260.117767333984,0.0139386031966726,0,0,0,0,0,0.028869520811299,0.0139386031966726,0.13995102049131,0.147208746284308,0,0
2020-04-27,70.4499969482422,71.1350021362305,69.9875030517578,70.7925033569336,117087600,68.3582305908203,2020,"Apr",4,0.000706649215063138,0.000706399656066755,1.14749908447266,64.805976486206,65.9537525177002,NA,56.3213498650968,0.70367377245823,263.868255615234,0.0144184240841745,0,0,0,0,0,0.000706649215063138,0.0144184240841745,0.140756565985151,0.163749688501309,0,0
2020-04-28,71.2699966430664,71.4574966430664,69.5500030517578,69.6449966430664,112004800,67.2501754760742,2020,"Apr",4,-0.0162095347578364,-0.016342346432283,1.90749359130859,65.0928838729858,65.72987449646,NA,53.618353953268,0.588964334601392,262.654907226562,-0.00459831132715394,0,0,0,0,0,-0.0162095347578364,-0.00459831132715394,0.122265432778585,0.158398405126701,0,0
2020-04-29,71.182502746582,72.4175033569336,70.9725036621094,71.932502746582,137280800,69.4590301513672,2020,"Apr",4,0.0328453369772814,0.0323174567375812,1.44499969482422,65.4965105056763,65.5789008331299,NA,57.9506858002879,0.583478676841008,269.530731201172,0.0261781668091143,0,0,0,0,0,0.0328453369772814,0.0261781668091143,0.159126619096152,0.18872315180752,0,0
2020-04-30,72.4899978637695,73.6324996948242,72.0875015258789,73.4499969482422,183064000,70.9243316650391,2020,"Apr",4,0.021095910934527,0.0208764730022712,1.54499816894531,66.1349012374878,65.4349271392822,NA,60.5811025913007,0.578428872238302,267.021240234375,-0.00931059310236448,1,0,0,0,0,0.021095910934527,-0.00931059310236448,0.183579451014444,0.17765543422968,0,0
2020-05-01,71.5625,74.75,71.4625015258789,72.2675018310547,240616800,69.7825164794922,2020,"May",5,-0.0160990616159689,-0.0162300593716393,3.28749847412109,66.6676790237427,65.2841468048096,NA,57.5595078054857,0.580733042095339,259.952362060547,-0.026473093180241,1,1,1,-0.0160990616159689,-0.0170990616159689,-0.0160990616159689,-0.026473093180241,0.164524932505168,0.146479252185101,-0.0160990616159689,-0.0170990616159689
2020-05-04,72.2925033569336,73.4225006103516,71.5800018310547,73.2900009155273,133568000,70.7698593139648,2020,"May",5,0.014148856823798,0.0140496959960694,1.84249877929688,67.2923109054565,65.1881169891357,NA,59.4432399543355,0.542092556430494,260.669342041016,0.00275812066020675,1,1,0,0.014148856823798,0.014148856823798,0.014148856823798,0.00275812066020675,0.181001629042926,0.149641380297051,-0.00217798810997272,-0.00319213696679654
2020-05-05,73.7649993896484,75.25,73.6149978637695,74.3899993896484,147751200,71.8320541381836,2020,"May",5,0.0150091413847018,0.0148976187435408,1.63500213623047,67.7158540725708,65.185124130249,NA,61.426799742355,0.534776865876506,263.077697753906,0.00923912146335826,1,1,0,0.0150091413847018,0.0150091413847018,0.0150091413847018,0.00923912146335826,0.198727449468795,0.160263056648918,0.0127984635432523,0.0117690931828514
2020-05-06,75.1149978637695,75.8099975585938,74.7174987792969,75.1575012207031,142333600,72.5731430053711,2020,"May",5,0.0103169660965265,0.0102641094378617,1.09249877929688,68.2131458282471,65.2457169342041,NA,62.7940415523936,0.461225099587899,261.294342041016,-0.00677881754370091,1,1,0,0.0103169660965265,0.0103169660965265,0.0103169660965265,-0.00677881754370091,0.21109467992394,0.152397845085198,0.0232474709542421,0.0222074806147321
2020-05-07,75.8050003051758,76.2925033569336,75.4925003051758,75.9349975585938,115215200,73.3239059448242,2020,"May",5,0.0103449142253293,0.0102917717885764,0.800003051757812,68.6678302764893,65.299260635376,NA,64.1792390128476,0.459778325700474,264.447357177734,0.0120669093409753,1,1,0,0.0103449142253293,0.0103449142253293,0.0103449142253293,0.0120669093409753,0.223623350506506,0.166303725406577,0.033832878272549,0.0327821293221815
2020-05-08,76.4100036621094,77.5875015258789,76.0725021362305,77.5325012207031,133838400,75.0691375732422,2020,"May",5,0.0238016729459454,0.023522829095437,1.51499938964844,69.1866004943848,65.48006980896,NA,67.2332300255153,0.442471532734765,268.822875976562,0.0165458972459587,1,1,0,0.0238016729459454,0.0238016729459454,0.0238016729459454,0.0165458972459587,0.252747633304284,0.185601267004733,0.0584398303219575,0.0573640717887252
2020-05-11,77.0250015258789,79.2624969482422,76.8099975585938,78.7525024414062,145946400,76.250358581543,2020,"May",5,0.0157351082813268,0.0156125949673269,2.45249938964844,69.7009433746338,65.6852758026123,NA,69.1503361461907,0.419022319018392,268.878082275391,0.000205363098759959,1,1,0,0.0157351082813268,0.0157351082813268,0.0157351082813268,0.000205363098759959,0.272459752963502,0.185844745754818,0.0750944956613429,0.0740018099511055
2020-05-12,79.4574966430664,79.9225006103516,77.7275009155273,77.8525009155273,162301200,75.3789749145508,2020,"May",5,-0.0114279287757095,-0.0114937293435717,2.19499969482422,70.0051490783691,65.750179977417,NA,66.0789218182538,0.418392916697145,263.518981933594,-0.0199313394994687,1,1,0,-0.0114279287757095,-0.0114279287757095,-0.0114279287757095,-0.0199313394994687,0.257918173536678,0.162209271533518,0.0628083923377676,0.0617281937620011
2020-05-13,78.0374984741211,78.9875030517578,75.8024978637695,76.9124984741211,200622400,74.4688339233398,2020,"May",5,-0.0120742022857523,-0.0121476875827698,3.18500518798828,70.295471572876,65.842699508667,NA,62.934665231336,0.421304431064225,258.8583984375,-0.0176859498389691,1,1,0,-0.0120742022857523,-0.0120742022857523,-0.0120742022857523,-0.0176859498389691,0.242729815050472,0.141654496654791,0.0499758288176861,0.0489086727780323
2020-05-14,76.1275024414062,77.4475021362305,75.3824996948242,77.3850021362305,158929200,74.9263076782227,2020,"May",5,0.00614315722136527,0.00612436495433847,2.06500244140625,70.5813888549805,65.879575881958,NA,63.8653885872906,0.381873811046927,261.956237792969,0.0119673125313595,1,1,0,0.00614315722136527,0.00614315722136527,0.00614315722136527,0.0119673125313595,0.250364099688006,0.155317032819091,0.0564259954127466,0.0553522836657614
2020-05-15,75.0875015258789,76.9749984741211,75.0524978637695,76.9274978637695,166348400,74.4833450317383,2020,"May",5,-0.00591197751778605,-0.00592952244117554,1.92250061035156,70.8921104431152,65.9550045013428,NA,62.2357978343005,0.383408452954806,263.160491943359,0.0045971577563364,1,1,0,-0.00591197751778605,-0.00591197751778605,-0.00591197751778605,0.0045971577563364,0.242971975241604,0.160628207477543,0.0501804286786616,0.0491130646913851
2020-05-18,78.2925033569336,79.125,77.5800018310547,78.7399978637695,135178400,76.2382659912109,2020,"May",5,0.023561253307365,0.0232879712335479,1.54499816894531,71.3614303588867,66.0843129730225,NA,65.943371460649,0.379920780879525,271.176300048828,0.0304597701815894,1,1,0,0.023561253307365,0.023561253307365,0.023561253307365,0.0304597701815894,0.272257952804227,0.195980675943579,0.0749239957771968,0.0738314833566449
2020-05-19,78.7574996948242,79.629997253418,78.2525024414062,78.2850036621094,101729600,75.7977066040039,2020,"May",5,-0.00577871730789126,-0.00579547869883874,1.37749481201172,71.9120429992676,66.3151795196533,NA,64.2383286605108,0.301612628594401,268.390869140625,-0.010271660568057,1,1,0,-0.00577871730789126,-0.00577871730789126,-0.00577871730789126,-0.010271660568057,0.264905933752255,0.183695968394332,0.0687123138781314,0.0676261147780133
2020-05-20,79.1699981689453,79.879997253418,79.129997253418,79.807502746582,111504800,77.271842956543,2020,"May",5,0.0194482975618315,0.0192615962219567,0.75,72.4430599212646,66.4829750823975,NA,67.2863051720902,0.299144697566918,272.950286865234,0.0169879763019078,1,1,0,0.0194482975618315,0.0194482975618315,0.0194482975618315,0.0169879763019078,0.289506200739595,0.203804567454078,0.0894969489664268,0.0883896251429983
2020-05-21,79.6650009155273,80.2225036621094,78.9674987792969,79.2125015258789,102688800,76.6957473754883,2020,"May",5,-0.00745543989909336,-0.00748337060151399,1.2550048828125,72.958186340332,66.6870948028564,NA,64.9563011734688,0.296811281236417,271.065887451172,-0.00690381913755933,1,1,0,-0.00745543989909336,-0.00745543989909336,-0.00745543989909336,-0.00690381913755933,0.279892364760473,0.195493718443407,0.0813742699431621,0.0802752017059478
2020-05-22,78.942497253418,79.807502746582,78.8375015258789,79.7225036621094,81803200,77.1895599365234,2020,"May",5,0.00643859115965761,0.00641795197573727,0.970001220703125,73.4021663665771,67.0324141693115,NA,66.0417940929328,0.296794361878849,271.580718994141,0.00189928562317343,1,1,0,0.00643859115965761,0.00643859115965761,0.00643859115965761,0.00189928562317343,0.288133068425533,0.197764302475441,0.0883367967578994,0.0872306520696491
2020-05-26,80.875,81.0599975585938,79.125,79.182502746582,125522000,76.6667251586914,2020,"May",5,-0.00677338720757037,-0.00679643070868619,1.93499755859375,73.8175910949707,67.2236901092529,NA,63.7888578550775,0.296178955542864,274.9267578125,0.0123206051988969,1,1,0,-0.00677338720757037,-0.00677338720757037,-0.00677338720757037,0.0123206051988969,0.279408044378211,0.212521483567573,0.0809650702212112,0.0798664178792421
2020-05-27,79.0350036621094,79.6774978637695,78.2724990844727,79.5274963378906,112945200,77.0007476806641,2020,"May",5,0.00435681218000727,0.00434734875078732,1.40499877929688,74.3051197052002,67.5942980194092,NA,64.6192683201996,0.263192439100666,279.017333984375,0.0148787851878163,1,1,0,0.00435681218000727,0.00435681218000727,0.00435681218000727,0.0148787851878163,0.284982184929157,0.230562330257187,0.0856746320053134,0.0845711930414392
2020-05-28,79.192497253418,80.8600006103516,78.9075012207031,79.5625,133560800,77.0346298217773,2020,"May",5,0.000440023533976541,0.000439926752011169,1.95249938964844,74.6838996887207,67.9141648101807,NA,64.707680190107,0.260603221602991,278.502563476562,-0.00184494095926435,1,1,0,0.000440023533976541,0.000440023533976541,0.000440023533976541,-0.00184494095926435,0.285547607331266,0.228292015411168,0.0861523543936371,0.0850484298906504
2020-05-29,79.8125,80.2874984741211,79.1175003051758,79.4850006103516,153532400,76.9595947265625,2020,"May",5,-0.000974043691628568,-0.000974518380455307,1.16999816894531,74.9856628417969,68.2624166107178,NA,64.3243285707584,0.260703674245044,279.743591308594,0.00445607328183772,1,1,0,-0.000974043691628568,-0.000974043691628568,-0.000974043691628568,0.00445607328183772,0.284295427794057,0.233765374643336,0.0850943945446925,0.083991545312404
2020-06-01,79.4375,80.5875015258789,79.3024978637695,80.4625015258789,80791200,77.9060516357422,2020,"Jun",6,0.0122981015238248,0.0122230942121616,1.28500366210938,75.3918395996094,68.6387224578857,NA,66.9815018616871,0.256583257761269,280.874206542969,0.00404161263922509,1,1,0,0.0122981015238248,0.0122981015238248,0.0122981015238248,0.00404161263922509,0.300089823351653,0.238751776375333,0.0984389955717364,0.0973225833876237
2020-06-02,80.1875,80.8600006103516,79.7324981689453,80.8349990844727,87642800,78.2666931152344,2020,"Jun",6,0.00462918440762983,0.00461850268591083,1.12750244140625,75.7666812896728,69.0972695922852,NA,67.9607430490813,0.245130215883083,283.199890136719,0.00828016079644622,1,1,0,0.00462918440762983,0.00462918440762983,0.00462918440762983,0.00828016079644622,0.30610817889043,0.249008840270604,0.10352387224277,0.102402291980782
2020-06-03,81.1650009155273,81.5500030517578,80.5749969482422,81.2799987792969,104491200,78.6975784301758,2020,"Jun",6,0.00550534713798378,0.0054902481060208,0.975006103515625,76.1099575042725,69.5879473876953,NA,69.1384070399889,0.219678153725292,286.968780517578,0.0133082339087063,1,1,0,0.00550534713798378,0.00550534713798378,0.00550534713798378,0.0133082339087063,0.313298757814982,0.265630942070967,0.109599154234518,0.108471399283845
2020-06-04,81.0975036621094,81.4049987792969,80.1949996948242,80.5800018310547,87560400,78.0198059082031,2020,"Jun",6,-0.00861236820106237,-0.00864966896376188,1.20999908447266,76.3822906494141,69.956389465332,NA,65.0858205430769,0.213490468749136,286.214996337891,-0.00262671144341198,1,1,0,-0.00861236820106237,-0.00861236820106237,-0.00861236820106237,-0.00262671144341198,0.301988145354682,0.262306494792294,0.100042877762663,0.0989248354528658
2020-06-05,80.8375015258789,82.9375,80.807502746582,82.875,137250400,80.2418899536133,2020,"Jun",6,0.0284810250364456,0.0280829807782616,2.12999725341797,76.7281898498535,70.3758394622803,NA,71.0724888918579,0.22177625257393,293.550567626953,0.0256295839942731,0,1,0,0.0284810250364456,0.0284810250364456,0.0284810250364456,0.0256295839942731,0.339070102319683,0.294658885127089,0.131373226505385,0.130223341204571
2020-06-08,82.5625,83.4000015258789,81.8300018310547,83.3649978637695,95654400,80.7163162231445,2020,"Jun",6,0.00591245133689533,0.00589504138644135,1.56999969482422,77.0105487823486,70.7423992919922,NA,72.1697096801052,0.21132514031387,297.098785400391,0.0120872454859178,0,0,1,0,-0.001,0.00591245133689533,0.0120872454859178,0.34698728913634,0.310307744892145,0.131373226505385,0.129093117863366
2020-06-09,83.0350036621094,86.4024963378906,83.0025024414062,85.9974975585938,147712400,83.2651672363281,2020,"Jun",6,0.0315778907220836,0.0310895627694855,3.39999389648438,77.3612892150879,71.2115965270996,NA,77.1780715763478,0.223616622672659,294.883514404297,-0.00745634484203062,0,0,0,0,0,0.0315778907220836,-0.00745634484203062,0.389522306556723,0.300537638497045,0.131373226505385,0.129093117863366
2020-06-10,86.9749984741211,88.692497253418,86.5224990844727,88.2099990844727,166651600,85.4073791503906,2020,"Jun",6,0.0257275879598289,0.0254022026837902,2.16999816894531,77.8627094268799,71.6895035552978,NA,80.3747302333595,0.219284793925407,293.238006591797,-0.00558019601680393,0,0,0,0,0,0.0257275879598289,-0.00558019601680393,0.425271363920805,0.293280383547001,0.131373226505385,0.129093117863366
2020-06-11,87.3274993896484,87.7649993896484,83.870002746582,83.9749984741211,201662400,81.3069458007812,2020,"Jun",6,-0.048010293611622,-0.0492010568664785,3.89499664306641,78.204615020752,72.0879125213623,NA,62.367263399956,0.261181654790486,276.333160400391,-0.0576488920651363,1,0,0,0,0,-0.048010293611622,-0.0576488920651363,0.356843667262731,0.218724202305941,0.131373226505385,0.129093117863366
2020-06-12,86.1800003051758,86.9499969482422,83.5550003051758,84.6999969482422,200146000,82.0089263916016,2020,"Jun",6,0.00863370999742519,0.00859665266534656,3.39499664306641,78.5587459564209,72.5649607086182,NA,63.8600597225011,0.25713788694646,279.642395019531,0.0119755248134019,1,1,1,0.00863370999742519,0.00763370999742519,0.00863370999742519,0.0119755248134019,0.36855826199772,0.23331906423135,0.141141174841884,0.137712287285224
2020-06-15,83.3125,86.4199981689453,83.1449966430664,85.7474975585938,138808800,83.0231246948242,2020,"Jun",6,0.0123669257463479,0.0122910799990672,3.27500152587891,78.9857349395752,73.0428839874268,NA,65.9609102420201,0.24999684217651,282.253082275391,0.00933580638113551,1,1,0,0.0123669257463479,0.0123669257463479,0.0123669257463479,0.00933580638113551,0.385483120403397,0.244833092221177,0.155253583017254,0.151782290662788
2020-06-16,87.8649978637695,88.3000030517578,86.1800003051758,88.0199966430664,165428800,85.2234115600586,2020,"Jun",6,0.0265020965342146,0.0261569998851061,2.12000274658203,79.4349922180176,73.5818077850342,NA,70.0311410695476,0.256017755325598,287.685852050781,0.0192478669554084,0,1,0,0.0265020965342146,0.0265020965342146,0.0265020965342146,0.0192478669554084,0.422201327806852,0.26879347396194,0.185870224995874,0.182306936116332
2020-06-17,88.7874984741211,88.8499984741211,87.7724990844727,87.8974990844727,114406400,85.1048202514648,2020,"Jun",6,-0.00139153439674466,-0.00139250347984597,1.07749938964844,79.9003479003906,74.0166803741455,NA,69.5484306489764,0.255604514487068,286.490783691406,-0.00415407414322222,1,0,1,0,-0.001,-0.00139153439674466,-0.00415407414322222,0.420222285740113,0.263522811798665,0.185870224995874,0.181124629180215
2020-06-18,87.8525009155273,88.3625030517578,87.3050003051758,87.932502746582,96820400,85.1387100219727,2020,"Jun",6,0.000398212115455765,0.000398132850053581,1.05750274658203,80.2936912536621,74.466908416748,NA,69.6128899097822,0.255695814647009,286.601043701172,0.000384864072571434,1,1,1,0.000398212115455765,-0.000601787884544235,0.000398212115455765,0.000384864072571434,0.420787835460935,0.264009096333801,0.186342452886826,0.180413842688238
